21-07-06 19:54.366 [pool-2-thread-5] INFO  edu.epam.task4.entity.Ferry - Car with id = 5 was delivered
21-07-06 19:54.366 [pool-2-thread-7] INFO  edu.epam.task4.entity.Ferry - Car with id = 7 is transported, Current weight = 6, Current area = 9
21-07-06 19:54.366 [pool-2-thread-7] INFO  edu.epam.task4.entity.Ferry - Car with id = 7 was delivered
21-07-06 19:54.366 [pool-2-thread-1] INFO  edu.epam.task4.entity.Ferry - Car with id = 1 is transported, Current weight = 5, Current area = 9
21-07-06 19:54.366 [pool-2-thread-1] INFO  edu.epam.task4.entity.Ferry - Car with id = 1 was delivered
21-07-06 19:54.366 [pool-2-thread-2] INFO  edu.epam.task4.entity.Ferry - Car with id = 2 is transported, Current weight = 6, Current area = 4
21-07-06 19:54.366 [pool-2-thread-2] INFO  edu.epam.task4.entity.Ferry - Car with id = 2 was delivered
21-07-06 19:54.366 [pool-2-thread-6] INFO  edu.epam.task4.entity.Ferry - Car with id = 6 is transported, Current weight = 1, Current area = 8
21-07-06 19:54.366 [pool-2-thread-6] INFO  edu.epam.task4.entity.Ferry - Car with id = 6 was delivered
21-07-06 19:54.366 [pool-2-thread-9] INFO  edu.epam.task4.entity.Ferry - Car with id = 9 is transported, Current weight = 2, Current area = 9
21-07-06 19:54.366 [pool-2-thread-9] INFO  edu.epam.task4.entity.Ferry - Car with id = 9 was delivered
21-07-06 19:54.366 [pool-2-thread-10] INFO  edu.epam.task4.entity.Ferry - Car with id = 10 is transported, Current weight = 1, Current area = 10
21-07-06 19:54.366 [pool-2-thread-10] INFO  edu.epam.task4.entity.Ferry - Car with id = 10 was delivered
21-07-06 19:54.129 [pool-2-thread-1] INFO  edu.epam.task4.entity.Ferry - Car with id = 1 is transported, Current weight = 2, Current area = 13
21-07-06 19:54.150 [pool-2-thread-5] INFO  edu.epam.task4.entity.Ferry - Car with id = 5 is transported, Current weight = 6, Current area = 20
